season,age,pos,per,x3p_ar
2020,26,SG,12,0.385
2020,27,SG,10.4,0.539
2020,28,SF,5.4,0.483
2020,25,SG,13.1,0.882
2020,26,SF,13.3,0.333
2020,26,SF,13.1,0.335
2020,26,SF,14.7,0.318
2020,22,SG,7.4,0.494
2020,22,SG,4.8,0.493
2020,22,SG,9.8,0.494
2020,22,PG,8.2,0.417
2020,33,PG,12.4,0.381
2020,31,PG,21,0.195
2020,28,SG,14,0.596
2020,25,PG,14.8,0.45
2020,29,PG,16.5,0.312
2020,23,PG,18.7,0.509
2020,23,PG,19.1,0.506
2020,23,PG,17.6,0.521
2020,23,PF,20.7,0.079
2020,20,PF,8.8,0.5
2020,26,PF,12.6,0.113
2020,25,PF,14.2,0.437
2020,28,SG,13.5,0.361
2020,22,PF,6.1,0.663
2020,26,PG,16.7,0.337
2020,31,PF,11.2,0.62
2020,35,PF,9.4,0.593
2020,21,PG,16.3,0.235
2020,22,SG,8.5,0.757
2020,24,SG,1.4,0.5
2020,29,SF,5.3,0.516
2020,25,PF,17.9,0.331
2020,23,PF,17.3,0.038
2020,23,PG,20.4,0.011
2020,20,SG,9,0.422
2020,19,C,14.5,0.325
2020,25,SG,13.8,0.579
2020,22,PG,7.4,0.256
2020,31,PG,13.9,0.245
2020,34,SG,0,0.5
2020,20,SF,1.1,0.273
2020,28,SF,9.7,0.665
2020,22,C,14.4,0.373
2020,23,SF,30.7,0.333
2020,24,SG,10.1,0.373
2020,22,PF,7.6,0.043
2020,22,PF,8.2,0.047
2020,21,PF,20.4,0.383
2020,31,PG,14.6,0.239
2020,31,PG,15.9,0.269
2020,31,PG,12.2,0.182
2020,33,SG,10.5,0.658
2020,27,C,17.9,0.225
2020,30,PG,11.6,0.444
2020,23,SG,3.1,0.824
2020,31,PF,3,0.565
2020,25,SG,13.3,0.66
2020,28,C,16.8,0.041
2020,25,SF,14.7,0.364
2020,22,SG,10,0.592
2020,34,PF,7,0.797
2020,34,PF,7.5,0.761
2020,34,PF,0.2,0.882
2020,34,PF,8,0.854
2020,26,SG,9.4,0.365
2020,24,C,26.5,0.445
2020,21,SF,12.9,0.608
2020,24,SG,14.5,0.5
2020,34,PF,8.3,0.702
2020,22,SG,9.7,0.395
2020,31,SG,6.8,0.075
2020,23,C,14.8,0.426
2020,26,PF,8.8,0.5
2020,26,PF,-0.1,0.571
2020,26,PF,12,0.455
2020,27,C,22.2,0.123
2020,26,SF,13,0.578
2020,20,PF,7.6,0.125
2020,20,PF,11.1,1
2020,25,SG,16.3,0.484
2020,23,PG,1.2,0.73
2020,24,C,15.5,0.163
2020,24,C,15.3,0.163
2020,24,C,17.6,0.167
2020,29,C,21.9,0.28
2020,23,PF,13.9,0.308
2020,22,C,15.1,0.301
2020,28,SG,11.5,0.475
2020,28,SG,13.4,0.654
2020,28,SG,11,0.411
2020,29,PG,20,0.532
2020,21,SG,10.5,0.283
2020,25,SG,3.9,0.341
2020,24,PG,8.7,0.615
2020,24,PG,8.4,0.583
2020,24,PG,11.3,1
2020,30,PG,12.8,0.282
2020,26,SF,18.4,0.227
2020,21,PF,12.4,0.39
2020,25,SF,11.2,0.235
2020,22,PG,4.3,0.49
2020,25,SF,12.6,0.462
2020,25,SF,-7.1,0.429
2020,25,SF,17.3,0.474
2020,23,SG,3.2,0.294
2020,31,PG,21,0.166
2020,19,PG,11.9,0.475
2020,25,SG,16.4,0.391
2020,30,C,25,0.01
2020,24,SF,16.4,0.342
2020,24,SF,16.1,0.348
2020,24,SF,17.5,0.314
2020,21,PF,7.9,0.455
2020,24,PF,14,0.059
2020,25,PF,7.5,0.66
2020,33,PG,17.3,0.337
2020,33,PF,11.2,0.584
2020,33,PF,11.8,0.557
2020,33,PF,9.8,0.684
2020,25,PG,8.1,0.438
2020,19,PF,24.1,0.039
2020,23,PF,8.2,0.553
2020,23,SG,8.5,0.209
2020,24,PF,23.2,0.276
2020,27,PG,15.4,0.309
2020,22,PG,8.8,0.5
2020,31,PF,13.3,0.369
2020,21,PG,23.9,0.455
2020,27,C,18.8,0.157
2020,22,C,21.7,0.005
2019,25,SG,6.3,0.809
2019,28,PF,2.9,0.833
2019,22,PG,7.6,0.673
2019,25,C,18.5,0.002
2019,21,C,17.9,0.031
2019,21,SF,2.7,0.639
2019,25,SG,8.2,0.4
2019,33,C,22.9,0.032
2019,21,SG,8.1,0.308
2019,23,SG,7.5,0.556
2019,20,C,18.5,0.079
2019,26,PG,16.2,0.255
2019,28,PF,13.2,0.472
2019,25,SF,11.2,0.49
2019,25,SF,12.8,0.123
2019,30,PF,4.6,0.58
2019,30,PF,4.6,0.567
2019,30,PF,4.5,0.667
2019,24,PF,30.9,0.163
2019,34,PF,10.9,0.529
2019,21,SF,9.8,0.5
2019,24,PG,11.6,0.519
2019,33,SF,12.1,0.59
2019,33,SF,10.5,0.612
2019,33,SF,13,0.58
2019,31,PG,15.7,0.459
2019,20,C,20.5,0.005
2019,23,SG,11.7,0.339
2019,19,PF,18.9,0.136
2019,25,SG,2.5,0.65
2019,25,SG,4.4,0.563
2019,25,SG,-2,1
2019,22,PG,1.3,0.273
2019,21,PG,11.7,0.5
2019,20,C,14.9,0.288
2019,34,PG,16.3,0.332
2019,26,PF,12.8,0.429
2019,26,PF,13.1,0.434
2019,26,SF,12.3,0.419
2019,28,SF,11,0.426
2019,23,SF,9.6,0.366
2019,30,SF,11.9,0.53
2019,30,PG,8.5,0.426
2019,32,C,14,0.274
2019,29,SG,11.9,0.434
2019,25,SG,20.8,0.37
2019,22,SG,14.2,0.55
2019,30,PF,15.9,0.111
2019,32,SG,11.9,0.572
2019,24,C,12.9,0.01
2019,24,SG,10.8,0.281
2019,21,PF,9.5,0.513
2019,26,PF,13,0.746
2019,29,SG,2,0.723
2019,30,PG,11.8,0.591
2019,26,C,19.2,0.007
2019,30,PF,15.4,0.433
2019,22,SG,10.6,0.23
2019,29,PG,19.3,0.388
2019,25,SF,10.2,0.368
2019,26,SG,14.1,0.431
2019,29,SF,16.1,0.367
2019,23,PF,12.7,0.593
2019,19,PG,6,0.242
2019,22,SG,20.2,0.33
2019,26,PF,22.2,0.487
2019,28,SG,7.6,0.403
2019,28,SG,5.5,0.41
2019,28,SG,14.5,0.388
2019,32,SF,11.6,0.358
2019,32,SF,10.8,0.286
2019,32,SF,12,0.405
2019,22,SF,10.8,0.556
2019,20,SF,13.1,0.391
2019,22,PG,6.7,0.246
2019,28,SG,10.7,0.738
2019,26,SG,17.8,0.326
2019,23,SF,7.6,0.328
2019,30,SG,11.6,0.32
2019,22,SG,6.9,0.296
2019,22,SG,13.5,0.348
2019,28,PG,6.3,0.394
2019,23,SG,10.9,0.471
2019,19,SF,11.1,0.295
2019,22,PG,12.8,0.32
2019,21,C,21,0.197
2019,27,SG,10.5,0.662
2019,27,SG,11,0.667
2019,27,SG,9.1,0.647
2019,26,PG,16.5,0.29
2019,26,PG,15.6,0.24
2019,26,PG,17.9,0.384
2019,27,SG,12.7,0.354
2019,27,SG,12.4,0.377
2019,27,SG,13.2,0.35
2019,27,SG,9,0.3
2019,25,SG,7,0.329
2019,29,SG,20.2,0.213
2019,29,SG,22.3,0.287
2019,29,SF,19.8,0.198
2019,23,PF,12.4,0.578
2019,37,PG,7.1,0.475
2019,25,SG,12.9,0.575
2019,27,PG,8,0.585
2019,27,PG,7.3,0.558
2019,27,PG,12.3,0.655
2019,27,PG,5.2,0.833
2019,32,PF,12.1,0.539
2019,23,PG,7.8,0.551
2019,27,PG,14.7,0.309
2019,27,PG,12.7,0.311
2019,27,PG,16.1,0.306
2019,42,PF,11.8,0.675
2019,19,C,15.2,0.086
2019,24,PG,13.9,0.289
2019,30,SF,15.7,0.267
2019,25,C,18,0.003
2019,23,PG,30.7,0.375
2019,24,PF,5,0.5
2019,36,C,11.2,0.01
2019,36,C,11.2,0.011
2019,31,SF,8.5,0.579
2019,31,PF,9.1,0.57
2019,31,SF,5.8,0.606
2019,23,PG,7,0.625
2019,21,PF,9.2,0.4
2019,21,PF,3.4,0.441
2019,21,PF,10.7,0.39
2019,24,PF,9.2,0.914
2019,27,SG,8.3,0.527
2019,26,SG,16.8,0.377
2019,31,PG,16.7,0.294
2019,21,PF,21.8,0.19
2019,21,C,13.5,0.303
2019,23,SF,12.9,0.538
2019,31,PG,21.4,0.38
2019,26,SG,13.6,0.571
2019,25,PG,13.1,0.456
2019,28,C,21.4,0.256
2019,28,SF,13.3,0.622
2019,28,SF,11,0.658
2019,28,SF,14.7,0.604
2019,26,SG,7.7,0.694
2019,28,SF,10.4,0.519
2019,38,SG,11.7,0.461
2019,26,SF,20.2,0.125
2019,26,SF,21.5,0.1
2019,26,SF,16.3,0.167
2019,28,SF,12.1,0.655
2019,31,PF,10.2,0.411
2019,28,SG,11.4,0.54
2019,30,PG,24.4,0.604
2019,27,SG,9.8,0.705
2019,25,C,30.3,0.141
2019,22,C,15.6,0.045
2019,29,C,17.3,0.007
2019,29,C,16,0.413
2019,24,PF,13.3,0.242
2019,24,PF,14,0.271
2019,24,PF,13.2,0.236
2019,28,PG,11.1,0.537
2019,28,PG,7.5,0.579
2019,28,PG,11.5,0.534
2019,33,SF,14.6,0.373
2019,29,SG,19.6,0.034
2019,22,PF,19.4,0.606
2019,22,PF,17.5,0.015
2019,20,SG,10.1,0.145
2019,29,C,18.1,0.149
2019,25,PG,16.3,0.447
2019,22,SG,9.1,0.669
2019,19,SG,19.6,0.433
2019,22,SG,11.2,0.5
2019,22,SG,7.8,0.438
2019,22,SG,13.1,0.531
2019,24,SG,10.8,0.49
2019,22,SG,16,0.381
2019,32,PG,13.9,0.379
2019,25,C,23.4,0.036
2019,33,PF,7.8,0.632
2019,24,PG,12.4,0.19
2019,30,SF,24.2,0.281
2019,20,PG,38.3,0.333
2019,22,SF,3.8,1
2019,22,PF,13.1,0.4
2019,22,PF,14.8,0.4
2019,22,PF,12.9,0.4
2019,31,SG,11.8,0.814
2019,31,SG,10.8,0.842
2019,31,SG,12.5,0.795
2019,24,C,26.1,0.219
2019,28,SF,11,0.531
2019,28,SF,11.3,0.569
2019,28,SF,9.9,0.434
2019,22,PG,0.1,0.214
2019,22,PG,0.7,0.154
2019,22,PG,-38.1,1
2019,21,SG,3.5,0.283
2019,29,SG,11.5,0.327
2019,23,PG,11.2,0.257
2019,29,C,21.6,0.094
2019,29,C,20.5,0.119
2019,29,C,21.8,0.09
2019,27,C,21.8,0.126
2019,26,C,13.4,0.022
2019,34,PG,11.2,0.452
2019,20,SG,6.4,0.673
2019,25,PG,12.7,0.423
2019,25,SF,11,0.481
2019,25,SG,12,0.522
2019,26,SG,12.3,0.421
2019,21,PG,18.1,0.211
2019,22,SG,1.2,0.286
2019,28,PG,11.7,0.387
2019,28,PG,11.6,0.395
2019,28,PG,11.8,0.364
2019,29,SG,3.6,0.448
2019,35,C,8.9,0.675
2019,20,SG,10.5,0.09
2019,30,SF,21,0.421
2019,27,SG,10.7,0.647
2019,24,SG,9.8,0.296
2019,34,C,16.7,0.314
2019,34,C,16.9,0.324
2019,34,C,16,0.278
2019,38,C,16.7,0.138
2019,38,C,18,0.114
2019,38,C,1.7,0.5
2019,32,PF,17.5,0.247
2019,28,SF,23.3,0.469
2019,33,PF,17.8,0.063
2019,20,PF,14.4,0.017
2019,20,PG,13.4,0.194
2019,23,PG,8.3,0.261
2019,23,PF,15.1,0.332
2019,30,SG,12.2,0.64
2019,23,PG,10.3,0.56
2019,25,SG,6.1,0.67
2019,23,SF,-38.1,1
2019,24,PF,13.8,0.356
2019,26,PG,10.8,0.5
2019,31,SG,13,0.69
2019,28,PF,12.9,0.391
2019,33,SG,11.4,0.763
2019,28,PF,14.7,0.37
2019,28,PF,14.9,0.308
2019,28,PF,14.3,0.488
2019,32,PF,13.6,0.466
2019,29,PF,21,0.389
2019,23,SG,7.1,0.383
2019,25,SG,4.5,0.417
2019,26,SG,13.6,0.48
2019,26,SG,14.4,0.464
2019,26,SG,11.6,0.524
2019,29,PG,30.6,0.539
2019,25,SF,13.2,0.309
2019,25,C,23.4,0.019
2019,24,PG,5.8,0.472
2019,24,PG,4.6,0.5
2019,24,PG,6.6,0.359
2019,24,PG,3.1,0.833
2019,35,PG,10.7,0.576
2019,24,SG,12.2,0.38
2019,27,SG,13.5,0.516
2019,25,SG,12.4,0.209
2019,26,PF,17.2,0.313
2019,26,PF,18.2,0.302
2019,26,PF,15.3,0.338
2019,20,PF,10,0.146
2019,23,SG,9.3,0.591
2019,38,C,3.6,0.364
2019,28,PF,15.6,0.364
2019,28,C,17.1,0.463
2019,23,PF,11,0.576
2019,24,C,20.4,0.132
2019,23,SF,10.8,0.328
2019,26,SG,17.5,0.479
2019,22,SF,4.5,0.5
2019,36,C,11.9,0.026
2019,32,PG,12.1,0.407
2019,32,PG,13.5,0.262
2019,32,PG,11.6,0.465
2019,27,SF,6.8,0.567
2019,22,PG,11.9,0.485
2019,28,SG,19.4,0.313
2019,29,SG,10,0.598
2019,29,SG,11,0.685
2019,29,SG,8.9,0.509
2019,24,SF,12.5,0.101
2019,26,SG,12.3,0.352
2019,26,SG,13,0.335
2019,26,SG,10.9,0.387
2019,32,C,20.2,0.281
2019,25,SF,12.2,0.706
2019,20,SG,10.1,0.537
2019,21,C,3.4,0.524
2019,25,SG,21.5,0.769
2019,22,SF,8.8,0.239
2019,29,C,18.7,0.193
2019,35,SF,13.1,0.477
2019,31,PF,11.6,0.42
2019,31,PF,13.4,0.602
2019,33,SG,-11.9,0.5
2019,21,SF,13.4,0.129
2019,26,PG,24.3,0.35
2019,21,PF,13,0.435
2019,24,SF,8.7,0.288
2019,24,PG,21,0.4
2019,20,PG,9.4,0.378
2019,19,PF,16.4,0.241
2019,21,SG,10.6,0.268
2019,23,SF,11.3,0.505
2019,23,SF,10.1,0.539
2019,23,SF,13.9,0.453
2019,28,PG,15.2,0.45
2019,34,SF,25.6,0.299
2019,27,SG,9.7,0.552
2019,27,SG,20.5,1
2019,27,SG,9.3,0.544
2019,31,PF,13.5,0.53
2019,22,PF,6.3,0.125
2019,31,C,13.1,0.255
2019,23,SF,12.8,0.389
2019,23,SF,14,0.375
2019,23,SF,3.7,0.5
2019,31,PF,10.9,0.393
2019,22,SF,9.6,0.489
2019,22,SF,9.8,0.519
2019,22,SF,8.9,0.374
2019,26,PG,12.4,0.494
2019,26,PG,12.3,0.509
2019,26,PG,12.8,0.448
2019,31,SF,5.5,0.594
2019,31,SF,6.9,0.568
2019,31,SF,2,0.65
2019,23,C,26.3,0.224
2019,21,SF,14,0.281
2019,25,SF,11.7,0.452
2019,23,SF,12.1,0.303
2019,27,PF,-15.8,0.5
2019,22,PG,13.7,0.283
2019,27,PG,11,0.312
2019,25,C,16.8,0.466
2019,26,C,22.3,0.05
2019,26,C,21.8,0.047
2019,26,C,23.5,0.056
2019,22,SG,11.9,0.517
2019,25,PF,13.3,0.142
2019,27,PF,13.1,0.565
2019,27,PG,8.9,0.496
2019,27,PG,0.8,0.681
2019,27,PG,10.5,0.455
2019,19,PF,8.7,0.398
2019,21,SG,11.5,0.588
2019,23,C,14.8,0.682
2019,37,PF,11.2,0.72
2019,37,PF,11.3,0.711
2019,37,SG,11.2,0.722
2019,20,SF,11,0.41
2019,23,PF,14,0.388
2019,22,PF,12.6,0.265
2019,22,PF,7,0.367
2019,22,PF,22.6,0.105
2019,26,SG,17.3,0.337
2019,23,SG,18.7,0.283
2019,24,SF,13.5,0.427
2019,21,PF,16.9,0.169
2019,33,SG,10.3,0.426
2019,33,SG,13.7,0.34
2019,33,SG,8.3,0.476
2019,26,SG,11.9,0.535
2019,26,PG,16.3,0.057
2019,25,C,17.2,0.315
2019,27,SF,25.8,0.267
2019,26,C,15.8,0.459
2019,29,PF,13.2,0.097
2019,24,SF,14.9,0.319
2019,28,PG,23.7,0.419
2019,30,PG,13.5,0.346
2019,30,PG,15.9,0.342
2019,30,PG,8.2,0.355
2019,33,PG,11.7,0.01
2019,26,SG,-10,1
2019,22,C,17.3,0.029
2019,30,C,14.6,0.651
2019,30,C,15.9,0.058
2019,30,PF,19.5,0.519
2019,32,PG,16.5,0.613
2019,25,PG,16.3,0.444
2019,29,PG,16.6,1
2019,23,SF,8,0.532
2019,23,SF,3.4,0.512
2019,23,SF,9,0.537
2019,22,PF,9.3,0.556
2019,23,PF,12.7,0.404
2019,28,PG,22.2,0.167
2019,28,PG,10.4,0.323
2019,28,PG,11,0.329
2019,28,PG,-6.6,0.143
2019,23,SG,5.5,0.407
2019,23,SG,5.7,0.444
2019,32,C,12,0.154
2019,21,PF,11.3,0.571
2019,21,C,12.9,0.582
2019,21,PF,10.2,0.56
2019,30,C,24.2,0.038
2019,30,C,24.9,0.014
2019,30,C,23.3,0.067
2019,21,PF,17.1,0.418
2019,24,PF,9.4,0.548
2019,24,PG,12.4,0.379
2019,22,PF,5.7,0.25
2019,32,SF,10.3,0.577
2019,32,SF,11.3,0.561
2019,32,SG,2.9,0.526
2019,32,SG,9.2,0.619
2019,32,PF,6.7,0.333
2019,24,SG,9.6,0.333
2019,23,SG,7.5,0.444
2019,23,SG,-0.7,0.444
2019,23,SG,8.7,0.444
2019,27,SG,17,0.358
2019,26,PG,13.4,0.1
2019,27,SF,11.6,0.488
2019,31,C,21.8,0.019
2019,27,SG,9.4,0.488
2019,26,SF,11.2,0.429
2019,25,SG,10.5,0.641
2019,27,SG,14.3,0.269
2019,31,SG,16,0.462
2019,32,C,16.1,0.304
2019,20,PG,9.9,0.371
2019,21,PF,6.4,0.034
2019,27,SF,16.5,0.413
2019,31,SF,9,0.653
2019,31,SF,8,0.665
2019,31,SF,10.8,0.629
2019,28,SF,8.4,0.752
2019,25,SF,13.7,0.808
2019,33,PF,17.9,0.239
2019,30,PG,13.2,0.609
2019,22,SG,9.3,0.506
2019,27,PF,17.2,0.587
2019,27,PF,17.5,0.568
2019,27,PF,16.2,0.644
2019,22,SG,17.2,0.339
2019,25,SG,2.2,0.55
2019,20,SG,11.8,0.563
2019,28,C,16,0.026
2019,28,C,13.5,0.025
2019,28,C,31.7,0.043
2019,29,SG,11.5,0.331
2019,27,PF,6.7,0.143
2019,27,PF,7.1,0.143
2019,23,SG,12.2,0.3
2019,29,PF,11.7,0.419
2019,29,PF,12.3,0.439
2019,29,PF,10.4,0.378
2019,29,PF,14.2,0.461
2019,23,PG,16.2,0.323
2019,23,PF,18.9,0.041
2019,22,PG,14.6,0.284
2019,21,PG,16,0.353
2019,19,SG,5.8,0.455
2019,27,PF,10.8,0.709
2019,27,PF,10.4,0.716
2019,27,PF,12.5,0.687
2019,21,SF,6,0.636
2019,21,SF,5.8,0.644
2019,21,SF,9.8,0.5
2019,25,SF,8.8,0.465
2019,26,C,18.6,0.205
2019,27,PG,15.3,0.524
2019,26,PG,13.5,0.373
2019,25,PF,13,0.58
2019,33,C,18.6,0.005
2019,40,PF,9.6,0.545
2019,20,PG,6,0.408
2019,28,SF,7.3,0.735
2019,28,SF,12.1,0.619
2019,28,SF,-0.8,0.923
2019,24,C,23.4,0.035
2019,26,SF,12.5,0.286
2019,24,PF,8.5,0.563
2019,23,C,17.9,0.014
2019,21,PG,7.6,0.455
2019,20,SG,9.4,0.423
2019,26,SG,17.6,0.367
2019,27,PF,14.4,0.566
2019,25,SF,9,0.513
2019,28,C,16.8,0.088
2019,23,SF,11.5,0.443
2019,23,SF,15.2,0.401
2019,23,SF,13.3,0.433
2019,23,SF,16.4,0.384
2019,34,C,13.7,0.021
2019,23,PF,15.5,0.26
2019,23,PF,14.6,0.246
2019,23,PF,17,0.284
2019,36,PG,15.3,0.11
2019,30,SF,8.5,0.516
2019,29,PF,8.1,0.626
2019,21,C,10.5,0.286
2019,33,PG,19.7,0.493
2019,24,PG,11.5,0.377
2019,24,PG,10.3,0.351
2019,24,PG,15.3,0.455
2019,24,PG,14,0.255
2019,26,PG,36.9,0.25
2019,23,SG,8.1,0.63
2019,28,C,17.8,0.023
2019,30,SF,13.2,0.31
2019,25,SF,15.9,0.398
2019,25,SF,15,0.398
2019,25,SF,18,0.398
2019,23,PF,16.1,0.304
2019,23,PF,17.2,0.266
2019,23,PF,15.3,0.333
2019,27,C,20.4,0.261
2019,25,SG,13.3,0.425
2019,25,PF,12.2,0.284
2019,24,SF,11.9,0.53
2019,21,PF,16.1,0.071
2019,25,PG,9.9,0.53
2019,24,PF,20.9,0.179
2019,34,SG,15.1,0.589
2019,23,SG,8.1,0.333
2019,23,SG,10.4,0.654
2019,25,SG,14,0.448
2019,23,SG,0.9,0.862
2019,26,SG,7.7,0.572
2019,26,SG,6.8,0.546
2019,26,SG,8.2,0.585
2019,23,SF,20.6,0.063
2019,24,SF,7.6,0.761
2019,25,SF,8.7,0.352
2019,21,SG,7.2,0.518
2019,32,PG,12.1,0.329
2019,30,PG,19.5,0.194
2019,27,SG,15.4,0.551
2019,24,PG,12.9,0.506
2019,28,PG,14,0.348
2019,22,PG,19.4,0.419
2019,22,C,21.9,0.024
2019,21,SG,8.5,0.483
2019,25,SF,22.5,0.259
2019,24,PF,13.1,0.464
2019,24,PF,8.1,0.53
2019,24,PF,14.3,0.449
2019,27,PG,14.1,0.306
2019,25,PG,12.7,0.33
2019,30,PF,8.6,0.6
2019,30,PF,9.4,0.578
2019,30,PF,7.7,0.626
2019,34,SF,12.1,0.523
2019,24,SG,8.3,0.36
2019,24,SG,8.8,0.391
2019,24,SG,8.1,0.345
2019,20,PG,12,0.245
2019,21,SG,11,0.711
2019,21,SG,10.7,0.706
2019,21,SG,11.3,0.719
2019,28,SG,9.1,0.612
2019,28,SG,10.1,0.58
2019,28,SG,6.3,0.724
2019,24,PF,18.7,0.226
2019,26,SG,29.7,1
2019,22,PG,20,0.006
2019,29,SG,8.5,0.297
2019,29,SG,7.4,0.29
2019,29,SF,12.9,0.328
2019,19,SG,11.1,0.46
2019,24,SG,13.1,0.61
2019,21,PG,12.3,0.32
2019,21,PG,11.5,0.35
2019,21,PG,13.5,0.283
2019,30,PG,11.8,0.276
2019,32,PF,9.8,0.441
2019,32,C,11.7,0.27
2019,32,PF,6.3,0.692
2019,32,C,4.6,0.778
2019,33,SG,7.8,0.494
2019,19,SG,9.5,0.471
2019,27,SF,10.7,0.565
2019,21,PF,14.6,0.064
2019,21,PF,14.7,0.064
2019,21,PF,12.4,0.525
2019,25,SG,10.9,0.556
2019,25,SG,10.8,0.546
2019,25,SG,11.3,0.578
2019,28,SG,11.8,0.456
2019,23,PG,7.6,0.422
2019,21,PF,4.7,0.132
2019,21,PF,3.1,0.114
2019,21,PF,11.7,0.222
2019,20,SF,15.1,0.3
2019,30,PG,15.4,0.252
2019,32,SG,8.5,0.535
2019,32,SG,8.6,0.543
2019,32,SG,8,0.509
2019,31,PG,6.5,0.675
2019,23,SG,0.7,0.436
2019,26,C,17,0.252
2019,29,SG,7,0.434
2019,22,SG,6.2,0.507
2019,30,PF,6.4,0.401
2019,28,SG,16.6,0.427
2019,24,SG,5.2,0.306
2019,33,PF,8.6,0.83
2019,23,C,26.3,0.27
2019,20,SG,3.6,0.42
2019,23,SG,12.2,0.255
2019,33,PF,9.2,0.74
2019,30,PG,11.6,0.117
2019,22,C,18,0.251
2019,26,C,24.4,0.089
2019,26,C,24.4,0.116
2019,26,C,24.4,0.065
2019,19,PF,12.4,0.053
2019,24,PG,13.7,0.493
2019,23,PF,13.9,0.311
2019,28,C,25.5,0.171
2019,37,SG,15.8,0.272
2019,21,C,10.1,0.45
2019,27,SG,11.4,0.605
2019,28,PG,21.7,0.434
2019,20,SG,10.8,0.283
2019,24,PG,7,0.088
2019,28,PG,18,0.306
2019,29,PG,14.3,0.371
2019,25,SF,16.3,0.295
2019,27,SF,6.5,0.5
2019,24,SF,3.3,0.314
2019,22,C,16.1,0.538
2019,30,PG,21.1,0.279
2019,24,PG,14.8,0.262
2019,29,C,23.5,0.024
2019,26,PF,-4.5,1
2019,23,SF,12.4,0.288
2019,26,PF,32.9,0.077
2019,28,SG,8.8,0.457
2019,23,C,15.1,0.018
2019,24,SF,9.7,0.559
2019,32,SG,21.2,0.256
2019,32,PF,12.6,0.586
2019,24,SF,10.5,0.449
2019,22,PF,10.3,0.506
2019,22,SF,12.8,0.342
2019,23,PF,21.9,0.222
2019,23,PF,17.1,0.2
2019,23,PF,23.4,0.228
2019,26,PG,15.5,0.301
2019,26,PG,14.5,0.307
2019,26,PG,16.6,0.294
2019,23,PF,12.4,0.364
2019,33,SG,2.3,0.889
2019,30,PF,16.2,0.174
2019,20,PG,17,0.384
2019,26,C,17.2,0.064
2019,29,C,17.3,0.033
2019,29,C,1.5,0.5
2018,24,SG,9,0.759
2018,27,PF,8.2,0.8
2018,24,C,20.6,0.003
2018,20,C,15.7,0.021
2018,32,SG,5.8,0.432
2018,32,C,25,0.068
2018,19,C,17.5,0.038
2018,25,PG,2.6,0.5
2018,36,SF,8.7,0.132
2018,27,PF,12,0.582
2018,24,SF,13,0.51
2018,24,SF,15.9,0.13
2018,29,PF,12.6,0.706
2018,23,PF,27.3,0.1
2018,33,PF,12.7,0.406
2018,20,SF,10,0.569
2018,23,PG,7.3,0.756
2018,32,SF,11.8,0.71
2018,29,PF,8.4,0.489
2018,25,SG,6.9,0.367
2018,30,PG,15.4,0.504
2018,28,SF,9.8,0.726
2018,28,SF,12,0.661
2018,28,SF,1.3,0.957
2018,22,SG,5.8,0.224
2018,24,SG,9.3,0.559
2018,21,PG,16.6,0.238
2018,20,PG,12.5,0.523
2018,33,PG,17.8,0.454
2018,25,PF,15.8,0.276
2018,27,SG,16.2,0.411
2018,29,SG,14.4,0.422
2018,29,SG,7.5,0.557
2018,31,C,12,0.047
2018,28,SG,14.5,0.405
2018,24,SG,18.4,0.357
2018,21,SG,9,0.461
2018,29,PF,17.8,0.107
2018,31,SG,14.1,0.517
2018,31,SG,14.1,0.509
2018,31,SG,14.2,0.53
2018,23,C,18,0.022
2018,23,SF,7.6,0.234
2018,20,PF,7.1,0.665
2018,25,PF,14.1,0.689
2018,29,SG,12.4,0.504
2018,23,SG,12.1,0.269
2018,25,C,14.1,0.003
2018,29,PF,12.6,0.493
2018,26,C,14.3,0.087
2018,21,SG,10.1,0.364
2018,28,PG,19.7,0.364
2018,28,PG,13,0.325
2018,28,PG,20,0.366
2018,25,SG,-1.8,0.4
2018,25,SG,13.5,0.426
2018,28,SF,13.9,0.453
2018,24,PF,11.7,0.167
2018,21,SG,18.1,0.364
2018,30,PF,14.9,0.096
2018,30,PF,15.4,0.08
2018,30,PF,14.5,0.064
2018,30,PF,14.7,0.167
2018,25,PF,-28.5,1
2018,27,SG,9.6,0.325
2018,27,SG,9.7,0.34
2018,27,SG,9,0.164
2018,20,C,9.5,0.091
2018,31,SF,11.2,0.348
2018,31,SF,8.9,0.25
2018,31,SG,14.2,0.465
2018,25,PG,14.3,0.32
2018,33,PG,9.8,0.449
2018,22,SF,9.8,0.342
2018,29,SG,26.1,0.314
2018,25,SF,41.9,1
2018,33,PG,5.5,0.69
2018,21,SG,13.6,0.381
2018,27,PG,8.2,0.353
2018,26,SG,-1.2,0.714
2018,22,SG,9.1,0.444
2018,24,SF,-4.6,1
2018,20,C,9.9,0.476
2018,26,SF,13.6,0.515
2018,25,PG,21,0.273
2018,26,SG,13.1,0.343
2018,28,SG,23.7,0.217
2018,28,PG,12.8,0.227
2018,22,SF,7.4,0.548
2018,22,SF,-0.1,1
2018,22,SF,7.9,0.517
2018,36,PG,11.3,0.524
2018,24,SG,13.2,0.52
2018,26,SG,13.5,0.482
2018,26,PG,13.7,0.485
2018,23,C,24.5,0.001
2018,31,PF,14.3,0.498
2018,26,PG,10.8,0.258
2018,41,SF,10.8,0.583
2018,23,PG,8.7,0.371
2018,29,SF,15.5,0.106
2018,24,C,17.6,0.016
2018,23,PF,13,0.586
